leiden_res0pt75_dist0pt3_npc50,names,scores,logfoldchanges,pvals,pvals_adj
4,PDPN,-11.70642,-0.49173298,1.1816492509190244e-31,2.2900557796736465e-31
4,APOBR,-11.830547,-2.333992,2.7136498990646884e-32,5.280920342993108e-32
4,PTGER4,-11.983344,-0.5982549,4.344378863783774e-33,8.489640362977458e-33
4,IL1R2,-11.992305,-2.7557435,3.8990398921703995e-33,7.651254014342751e-33
4,APOD,-12.253243,-0.93542296,1.6140862927510781e-34,3.207654539407863e-34
4,CXCL8,-12.257779,-3.3465924,1.5262624990841757e-34,3.0460302641296954e-34
4,EFNA1,-12.433451,-3.0347118,1.7204409720864732e-35,3.44823425601947e-35
4,MTHFD2,-12.446094,-0.65899986,1.4685930045016922e-35,2.956094931808127e-35
4,MST1R,-12.669256,-1.7520009,8.75400363821245e-37,1.76966711479381e-36
4,SERPINE1,-13.382006,-2.4036028,7.704026729236856e-41,1.5847318140403884e-40
4,TYROBP,-13.455006,-1.7831838,2.8771662956383363e-41,5.944453712133831e-41
4,IFITM1,-13.568947,-0.47281545,6.119465358870065e-42,1.2699244483672834e-41
4,TFDP1,-13.670592,-0.48025465,1.521509726930613e-42,3.1715024974687005e-42
4,PELI1,-13.925745,-0.5081702,4.419098229586423e-44,9.252486918196574e-44
4,IL1B,-14.177042,-3.1086676,1.2709152684961011e-45,2.6729114839671363e-45
4,PLAUR,-15.286307,-2.7409756,9.435026372138487e-53,2.0113760766058865e-52
4,TPD52L1,-15.3379,-2.2939441,4.267790584042351e-53,9.139697643451429e-53
4,TMEM98,-15.737196,-1.744579,8.40878371140703e-56,1.817382286013777e-55
4,PPARA,-15.759865,-0.9976774,5.87586107803039e-56,1.2758235396278948e-55
4,CA2,-15.838605,-2.9055953,1.6851695486043365e-56,3.676021015327599e-56
4,HCK,-15.966364,-1.1082118,2.1919796528394406e-57,4.8264716299610214e-57
4,MMP1,-15.970522,-2.1729555,2.05063940700799e-57,4.5365560466356e-57
4,TET2,-15.986167,-0.63496006,1.5955032021278885e-57,3.546402852123126e-57
4,RCN3,-16.121147,-1.414275,1.8121660633498884e-58,4.04717087481475e-58
4,IDO1,-16.169722,-1.6592737,8.247000269742996e-59,1.8506426442629017e-58
4,PRDX6,-16.218657,-0.61484915,3.7224895793744337e-59,8.393498138108698e-59
4,TRIM31,-16.318554,-4.4560995,7.284081387165004e-60,1.6503546717779646e-59
4,ADM,-16.337822,-1.5626227,5.311610333046083e-60,1.209293808834278e-59
4,CXCL1,-16.379728,-1.9489324,2.669355905283695e-60,6.106965461356356e-60
4,STAT3,-16.62159,-0.7854027,4.8625755035289525e-62,1.1179156427230777e-61
4,CAMTA1,-16.636274,-0.9093518,3.805713744459825e-62,8.792511064786493e-62
4,NET1,-16.736437,-2.6334894,7.111988719091115e-63,1.6512488659671947e-62
4,STAT5B,-16.757355,-0.57673705,5.004053092567941e-63,1.167612388265853e-62
4,ATF4,-16.790543,-0.72645736,2.862163174441951e-63,6.711772644066375e-63
4,CSRP2,-17.118523,-1.053745,1.0797944585619886e-65,2.544842216409913e-65
4,TMEM50B,-17.14765,-0.60389984,6.544525231547047e-66,1.550193097775538e-65
4,PODXL,-17.196457,-2.2164872,2.8226838590169994e-66,6.719993552685142e-66
4,MUC1,-17.336817,-3.0866919,2.4810302053127486e-67,5.936750848426934e-67
4,HOXA5,-17.843636,-2.342699,3.2391474475913027e-71,7.830722437733613e-71
4,CDH13,-17.982985,-2.6077945,2.6484206309578613e-72,6.435799357094492e-72
4,MAFB,-18.087337,-0.6980145,4.0100338825138556e-73,9.795343181765616e-73
4,MUC2,-18.276623,-4.7551823,1.2705308016362438e-74,3.119785057420934e-74
4,CCL2,-18.346909,-0.9773184,3.4943646053653157e-75,8.625563157454384e-75
4,CSF1,-18.446966,-0.6574927,5.5155307128612823e-76,1.3686687324507627e-75
4,PLAU,-18.46094,-2.5335033,4.258630477781815e-76,1.0623923904679103e-75
4,HIPK1,-18.844627,-0.67824405,3.252475790348844e-79,8.157278853869561e-79
4,NR5A2,-18.869879,-3.348539,2.017643932186908e-79,5.0875000225573115e-79
4,SLC39A8,-19.009348,-0.9861744,1.427162749075346e-80,3.637713746284442e-80
4,CSF1R,-19.049116,-1.0598408,6.68202545724055e-81,1.712497234669846e-80
4,ATP6V0A1,-20.478086,-0.85130006,3.3765909437761345e-93,8.749288136082912e-93
4,MT1E,-20.637005,-3.1272504,1.2773933237820238e-94,3.3283192714098284e-94
4,CFB,-20.656626,-0.7974376,8.510824758174992e-95,2.2299311796559059e-94
4,FAM3D,-21.023558,-4.7429466,3.993527661040434e-98,1.0641843596749792e-97
4,CREM,-21.06682,-1.1626285,1.6034636440883965e-98,4.321979592399183e-98
4,PRDM1,-21.590769,-0.83609,2.193337095323014e-103,5.946098830673373e-103
4,HOXA3,-21.594847,-2.2330046,2.0080501114969294e-103,5.475438966814301e-103
4,IGFBP6,-21.626534,-1.7537948,1.0110019838939562e-103,2.772865090329038e-103
4,TSPAN14,-21.7389,-0.86465085,8.798483725413241e-105,2.4273463924816532e-104
4,ZFHX3,-22.21768,-1.3763192,2.317396722493329e-109,6.46939918362721e-109
4,ZMIZ1,-22.693613,-0.8636501,5.180220493742546e-114,1.4724384312516693e-113
4,LYVE1,-23.03897,-2.1704433,1.8974609516998458e-117,5.426275526507486e-117
4,RPN2,-23.396809,-0.762248,4.605495723649226e-121,1.3251395671113417e-120
4,NKX2-3,-23.63697,-2.3971305,1.6070303295968622e-123,4.681349220999555e-123
4,CD14,-23.732475,-1.5270466,1.666864840574654e-124,4.8859975639344545e-124
4,CD81,-23.879974,-0.8983594,4.945805074291116e-126,1.4680902404066668e-125
4,PIM1,-24.021229,-1.4310333,1.6688244452643748e-127,5.017170928390973e-127
4,ZFP36,-24.221573,-0.83235717,1.3184153277629268e-129,3.9892696046504046e-129
4,SYT11,-24.231054,-1.6153263,1.0474568400295582e-129,3.1899821946354726e-129
4,HSP90AA1,-24.388477,-0.9903501,2.266318777254316e-131,6.947081742041008e-131
4,PLTP,-24.439419,-1.1416193,6.520710937175826e-132,2.011982519431225e-131
4,SETD3,-24.558727,-0.8530717,3.4895547464103883e-133,1.0910674507109813e-132
4,IFITM2,-24.58338,-0.94348603,1.9022757942954805e-133,5.987700318956915e-133
4,MAF,-25.429737,-0.82152855,1.1830126930802354e-142,3.774373830303608e-142
4,LCN2,-26.412304,-3.7703607,9.89606274346339e-154,3.2008644321960895e-153
4,COX8A,-27.912354,-1.0900148,1.8891999218097485e-171,6.23968143189276e-171
4,JAML,-27.930351,-1.865665,1.1422757122270877e-171,3.7994844612376175e-171
4,S100A8,-28.282362,-2.9174085,5.695734636540187e-176,1.9217982334801064e-175
4,CD163,-28.38346,-1.5586249,3.236053550316898e-177,1.0997892138395836e-176
4,AIF1,-28.507832,-1.0378894,9.368061683161038e-179,3.25453402177965e-178
4,NR4A1,-28.752825,-2.3820071,8.350204370825617e-182,2.944545751817455e-181
4,FOS,-29.457132,-2.0162282,1.0201579049049978e-190,3.6523210488583513e-190
4,DAB2,-29.468403,-1.1743399,7.316223339264785e-191,2.639468266242449e-190
4,PLD1,-29.790915,-1.3312224,5.122819627840555e-195,1.8624824848505583e-194
4,MRC1,-29.80462,-1.9761438,3.403450576432432e-195,1.2470455627709458e-194
4,NFIX,-30.713783,-2.0612218,3.725822812286569e-207,1.3979287191699206e-206
4,TPD52L2,-31.059275,-1.0522238,8.550749299980016e-212,3.2604076599110793e-211
4,PDGFRB,-31.168211,-1.5012747,2.8739685324687388e-213,1.1048288866621626e-212
4,SELENOM,-31.183916,-1.435719,1.7605140207823072e-213,6.823810543362827e-213
4,FCER1G,-31.709509,-1.4640363,1.1489784171855279e-220,4.490590647166771e-220
4,S100B,-31.800508,-2.6921077,6.36914088724211e-222,2.510190820266008e-221
4,S100A9,-32.605206,-2.5909748,3.4604642291580252e-233,1.3991014857544086e-232
4,SPRY2,-32.6222,-2.6715004,1.9871406392963258e-233,8.104077911565015e-233
4,ICMT,-32.823334,-1.6580914,2.7363492632085743e-236,1.1257436881094925e-235
4,LYZ,-33.116055,-0.93623793,1.7456549298734113e-240,7.245240372660442e-240
4,CEBPB,-33.744564,-1.3257928,1.284509385154033e-249,5.378883050332513e-249
4,MYO10,-34.66109,-2.9196815,3.040553876918459e-263,1.3082750167658322e-262
4,F3,-34.897278,-2.0125115,8.175967585691437e-267,3.550489627490077e-266
4,ADAM15,-36.49978,-2.5275288,1.1179395436435444e-291,5.090423747270119e-291
4,PDGFRA,-37.032715,-1.3552301,3.408357974372365e-300,1.5671763627261166e-299
4,CCL11,-38.018593,-1.6890961,0.0,0.0
4,UQCRC1,-38.70094,-1.2700983,0.0,0.0
4,RAMP1,-38.76751,-2.843935,0.0,0.0
4,SORBS2,-39.35637,-3.772574,0.0,0.0
4,CD34,-39.60208,-1.9400545,0.0,0.0
4,NACC2,-40.021603,-2.633306,0.0,0.0
4,RPN1,-40.313484,-1.187215,0.0,0.0
4,CCDC3,-41.458073,-2.9378445,0.0,0.0
4,CDKN1A,-42.500587,-2.4853487,0.0,0.0
4,NPNT,-43.061245,-3.2318742,0.0,0.0
4,FOSL2,-43.26982,-2.5927947,0.0,0.0
4,RNASE1,-43.47678,-1.8624722,0.0,0.0
4,KCNN3,-44.289867,-2.6821592,0.0,0.0
4,IFITM3,-46.22286,-1.6398743,0.0,0.0
4,ITGB5,-46.39769,-2.973916,0.0,0.0
4,MAN1A1,-46.971775,-1.5587214,0.0,0.0
4,PDLIM5,-47.239494,-1.5219725,0.0,0.0
4,SERPINA1,-48.52153,-2.5540805,0.0,0.0
4,GPX3,-48.62075,-1.95207,0.0,0.0
4,JAM2,-49.6281,-2.539703,0.0,0.0
4,FCGRT,-50.497078,-1.7660812,0.0,0.0
4,COL1A2,-54.281345,-1.4543649,0.0,0.0
4,PDLIM7,-54.813637,-2.7080135,0.0,0.0
4,HSPA1B,-56.350586,-1.9204063,0.0,0.0
4,HSPA1A,-57.766834,-1.9412557,0.0,0.0
4,DLC1,-57.853504,-2.540732,0.0,0.0
4,NAMPT,-59.71096,-2.0158172,0.0,0.0
4,UACA,-59.87932,-2.5026577,0.0,0.0
4,LIMA1,-60.130127,-1.9842091,0.0,0.0
4,DUSP1,-62.437893,-1.881655,0.0,0.0
4,XBP1,-63.131,-2.0141191,0.0,0.0
4,ACTG2,-65.22087,-1.0485826,0.0,0.0
4,TUBA1B,-66.1525,-1.6709481,0.0,0.0
4,AQP1,-67.668846,-3.1073802,0.0,0.0
4,LPP,-71.13112,-3.352946,0.0,0.0
4,COL1A1,-75.343056,-2.2114422,0.0,0.0
4,FLNA,-79.67875,-1.4675136,0.0,0.0
4,PLN,-84.20683,-4.793914,0.0,0.0
4,NCKAP1,-84.23041,-2.820872,0.0,0.0
4,ENAH,-87.39127,-3.1889899,0.0,0.0
4,ACTA2,-95.13514,-2.6895745,0.0,0.0
4,CNN1,-95.82925,-4.6844797,0.0,0.0
4,RGS5,-96.80635,-3.941646,0.0,0.0
4,MYLK,-99.970634,-3.0372565,0.0,0.0
4,IGFBP7,-101.43973,-3.0492778,0.0,0.0
4,DES,-104.3758,-4.554556,0.0,0.0
4,TAGLN,-104.64538,-3.0873275,0.0,0.0
4,MYH11,-108.215096,-4.6017666,0.0,0.0
4,COL4A1,-110.52111,-3.637,0.0,0.0
4,CSRP1,-117.06102,-3.3880093,0.0,0.0
4,COL4A2,-122.698746,-3.6163478,0.0,0.0
5,XBP1,225.818,6.518874,0.0,0.0
5,PRDM1,211.89403,6.9861627,0.0,0.0
5,RPN1,188.38026,3.6238422,0.0,0.0
5,CD79A,183.54288,6.115925,0.0,0.0
5,ATF4,182.69562,2.7786772,0.0,0.0
5,RPN2,167.64923,4.235777,0.0,0.0
5,ZBTB38,130.79456,3.173616,0.0,0.0
5,IFNAR2,123.51508,3.6535642,0.0,0.0
5,MAN1A1,121.67564,3.2061334,0.0,0.0
5,MDM2,104.59243,2.8123329,0.0,0.0
5,LY9,97.66025,3.9372065,0.0,0.0
5,RNASET2,93.39973,2.624328,0.0,0.0
5,KCNN3,91.783844,3.1776369,0.0,0.0
5,SLC39A8,90.85682,3.3673918,0.0,0.0
5,NACA,86.16354,0.7993105,0.0,0.0
5,IL10RA,83.04308,2.7984884,0.0,0.0
5,CCL11,80.58521,2.8334923,0.0,0.0
5,CSF2RB,76.72521,3.2911584,0.0,0.0
5,PTPN2,73.95367,2.3036358,0.0,0.0
5,PTPN1,63.02967,1.9113114,0.0,0.0
5,PIM1,58.834064,2.4391408,0.0,0.0
5,TAP2,55.029846,1.6437212,0.0,0.0
5,VARS,51.312145,1.8478216,0.0,0.0
5,ABCA7,51.085243,2.5474367,0.0,0.0
5,OAS2,50.940266,1.7678463,0.0,0.0
5,SP140L,49.78145,1.6218297,0.0,0.0
5,XIAP,48.274117,1.5767417,0.0,0.0
5,CTSH,46.76239,1.3664926,0.0,0.0
5,NRBP1,45.77834,1.0781205,0.0,0.0
5,ADAMDEC1,45.42852,2.0612135,0.0,0.0
5,MTHFD2,43.713093,1.9734553,0.0,0.0
5,ARIH2,42.45462,1.6440282,0.0,0.0
5,TAGAP,41.715244,1.8155291,0.0,0.0
5,ADAM28,41.37161,1.6794654,0.0,0.0
5,IRF1,41.368645,1.2956611,0.0,0.0
5,IKZF3,40.344383,1.7188377,0.0,0.0
5,TAP1,39.397472,1.2446452,0.0,0.0
5,ATG5,38.215153,1.1008865,0.0,0.0
5,GPR183,36.870926,1.4357601,1.3515654110509908e-297,8.927946165956543e-297
5,CHI3L1,36.524574,2.0247655,4.5180930074115604e-292,2.9430355839944746e-291
5,PI4K2B,36.38099,1.8145202,8.506594797730888e-290,5.465195835802447e-289
5,CD44,35.976173,0.8854053,1.973146048018725e-283,1.250547968271327e-282
5,PBX2,33.162827,0.8370148,3.700217743020682e-241,2.2248745147137177e-240
5,OAS1,33.161087,1.3606973,3.919756395215004e-241,2.3270452523491607e-240
5,TNIP1,33.06421,0.93468076,9.720855088293721e-240,5.698851295512194e-239
5,ATF6B,30.2656,0.91711247,3.2526199753991504e-201,1.8379262270628935e-200
5,MFN1,30.00212,1.113536,9.20812916677086e-198,5.02164253397155e-197
5,SNX17,28.917997,0.7782526,7.091677089705181e-184,3.7370747809794715e-183
5,SERBP1,28.735903,0.4542827,1.358919166919104e-181,7.003660321813844e-181
5,SQSTM1,28.078201,0.5610664,1.808472960230016e-173,9.12014858438578e-173
5,NOD2,27.434235,2.5295322,1.0714312876200543e-165,5.234388269727141e-165
5,ATG3,27.333672,0.7533807,1.6885904779438802e-164,8.164422001604947e-164
5,PHTF1,27.137842,1.488323,3.52355207852609e-162,1.6862713518660573e-161
5,GFI1,26.847881,2.057226,8.929180643427828e-159,4.187785721767651e-158
5,CDC42SE2,26.258234,1.116795,5.7562645800483195e-152,2.6467530274928056e-151
5,ELF1,25.797106,0.7796488,9.55538136010938e-147,4.309109478741634e-146
5,CXCL1,25.647213,1.6179367,4.541756487003417e-145,2.0095130117024552e-144
5,SELENOM,24.84543,0.99161047,2.8973498368305977e-136,1.2699598817509816e-135
5,SNRPG,24.437569,0.7071108,6.822741285323291e-132,2.9089687843787487e-131
5,SLC25A28,24.187233,0.9644534,3.03148901282658e-129,1.280872384698798e-128
5,ASH1L,24.069534,0.48805636,5.213151762644084e-128,2.144708926912347e-127
5,IL6ST,23.736702,0.5299289,1.5074838856625124e-124,6.147912542397551e-124
5,PELI1,23.433245,0.8234778,1.95924803851416e-121,7.85373786378753e-121
5,PPM1G,23.133759,0.74927455,2.1184761539517926e-118,8.349288371457065e-118
5,KCNA2,22.639572,2.585795,1.7674690519029893e-113,6.794614633954934e-113
5,HMGB1,22.32638,0.26409036,2.048637951166146e-110,7.748477412071955e-110
5,SNX20,21.669903,1.3319539,3.945942002998406e-104,1.480517439525002e-103
5,SNRPD1,21.319355,0.613441,7.508742430989902e-101,2.7512501563548937e-100
5,ICAM1,21.248014,0.9799367,3.4389849729649277e-100,1.2502976374577915e-99
5,CD79B,20.072067,1.4379787,1.29503269604041e-89,4.4990395143922395e-89
5,BCL2,19.510572,0.87748003,8.927785506750372e-85,3.0123247501193703e-84
5,TBC1D14,19.508068,0.9041611,9.375997149455918e-85,3.1409590450677325e-84
5,CYLD,19.274437,0.92751414,8.805222320102466e-83,2.928829268175926e-82
5,IL5RA,19.09619,3.426997,2.7159913641111853e-81,8.970422181465816e-81
5,COL1A2,18.742657,0.6234599,2.222478032827623e-78,7.139330119151747e-78
5,ARHGDIB,18.650856,0.7721279,1.2427155924167758e-77,3.9648545091392366e-77
5,IL10RB,17.512972,0.59670025,1.1408137005793374e-68,3.5669441704780614e-68
5,SP100,16.911356,0.4732063,3.7106874844189965e-64,1.1374591047009866e-63
5,LYZ,16.81482,0.7365412,1.900719544900568e-63,5.714342734348503e-63
5,ZGPAT,16.442154,1.2476984,9.546585924896426e-61,2.833765062516724e-60
5,TMEM50B,16.15973,0.5649112,9.698492381444189e-59,2.8252129980728724e-58
5,IRF5,16.03281,1.2885966,7.539453046204145e-58,2.1693272875274504e-57
5,TGFB1,15.944315,0.55403,3.120437588304556e-57,8.869607447968708e-57
5,SPI1,15.922145,0.6259208,4.448636289461082e-57,1.2568737468417155e-56
5,S100A9,15.728664,0.6953976,9.621940752791186e-56,2.7022097084186026e-55
5,NADK,15.685,0.47607,1.9156092330157708e-55,5.347742442169027e-55
5,LAMP3,15.008772,1.5011767,6.432781427368428e-51,1.7141900508157913e-50
5,INPP5D,14.096823,0.5217981,3.9725921503146155e-45,1.0237064387349201e-44
5,ZFP36,13.741758,0.21980444,5.707247292037086e-43,1.454727706502931e-42
5,S100A8,13.647835,0.67216396,2.0796532652362857e-42,5.272202061599016e-42
5,PIM3,13.528139,0.91125464,1.0669028934060269e-41,2.675815278114581e-41
5,ZFP91,13.452914,0.30533454,2.9597436928251366e-41,7.305893641763101e-41
5,PTPN22,13.186723,0.82817847,1.0463606484065577e-39,2.542710591205573e-39
5,TRIM26,12.718706,0.675414,4.655035390976617e-37,1.1082292377502706e-36
5,GZMB,12.701625,2.0211215,5.7914756522060184e-37,1.3718192327700115e-36
5,MICB,12.293439,1.2476104,9.823609957094348e-35,2.269592645259729e-34
5,RANBP1,12.26343,0.433564,1.423457520742441e-34,3.272556751118651e-34
5,TECR,12.255033,2.014695,1.5788652922606215e-34,3.612135717415763e-34
5,IMPDH2,11.981218,0.4692446,4.457222381790465e-33,9.860553288017584e-33
5,UQCRC1,11.780648,0.29395306,4.9114084047637165e-32,1.0814321792648746e-31
5,AIF1,11.708097,0.42918262,1.158495570402636e-31,2.5389458996207303e-31
5,PPARA,10.90741,0.69758403,1.0624102686590079e-27,2.2752073790003413e-27
5,RASGRP1,10.664142,0.9898913,1.4977596428084558e-26,3.1641859120593055e-26
5,STIP1,10.434947,0.36633638,1.7170936353928327e-25,3.5791862888855047e-25
5,ATP6V0A1,10.335795,0.47719198,4.853667878428935e-25,1.0072434668067126e-24
5,APOE,9.663995,0.47732508,4.28807639948506e-22,8.668568238614195e-22
5,SBNO2,9.064225,0.5074886,1.2549336198055125e-19,2.5152302037982283e-19
5,ATOX1,8.952415,0.57458085,3.4778632843120567e-19,6.940927150392999e-19
5,PSMB9,8.947145,0.39647737,3.6479205140598013e-19,7.2188806797217175e-19
5,PAF1,8.901037,0.40072224,5.532726359115874e-19,1.0902725472375397e-18
5,TRIM56,8.403922,0.35842708,4.318077506754054e-17,8.334067286698155e-17
5,MTOR,8.25411,0.4768911,1.5303802890677566e-16,2.9295851247868483e-16
5,SNAPC4,8.240474,0.7523527,1.7153046935438843e-16,3.2702353710247227e-16
5,PDPN,8.194044,0.40627483,2.5259307494814173e-16,4.796200491930303e-16
5,SH2B1,8.009712,0.57027566,1.149772182302122e-15,2.1483790976083475e-15
5,CPA3,7.8940687,0.61742586,2.924910615663258e-15,5.379541485278698e-15
5,SLC26A6,7.8063116,0.8757864,5.888585975467932e-15,1.0622103163440232e-14
5,CREM,7.641446,0.44502312,2.147951997976899e-14,3.830378277761086e-14
5,RUNX3,7.3376265,0.78228736,2.1741468454826567e-13,3.819007005735453e-13
5,CCL2,7.0428457,0.3596103,1.8835293187802635e-12,3.24770312686744e-12
5,ATG12,6.8628135,0.36209393,6.751741790615839e-12,1.1473068477531987e-11
5,ESRRA,6.759525,0.6133148,1.3844483657111092e-11,2.3356341133759362e-11
5,TPSAB1,6.7256126,0.67916673,1.7485503117001865e-11,2.9393193411734316e-11
5,TRIM8,6.212548,0.15840141,5.213232990086304e-10,8.578969376668338e-10
5,KLK1,6.0272074,0.59674877,1.6681686431382138e-09,2.697831357351111e-09
5,TLE1,5.7414165,0.18674651,9.38879489466676e-09,1.502848056518331e-08
5,CUL9,5.643572,0.3822506,1.665581576853528e-08,2.639046484946975e-08
5,CDKN1A,5.360669,0.26175648,8.2914279553504e-08,1.2791709575853084e-07
5,BIRC3,5.3079658,0.18565242,1.1085540298344236e-07,1.6990583006285774e-07
5,ERCC4,5.2384467,0.6892717,1.6193373459511382e-07,2.4658091404255966e-07
5,ERCC1,5.096199,0.39116427,3.465408706252124e-07,5.2428280104266e-07
5,HHIP,5.017801,1.1435679,5.226634530425884e-07,7.85670382939019e-07
5,IFNGR2,4.834991,0.19120248,1.3315179700451782e-06,1.9576235985930674e-06
5,CD163,4.822873,0.2081041,1.4150488027343183e-06,2.0739309015074853e-06
5,CDKN2A,4.4983826,1.6118773,6.847234558836442e-06,9.790710390531376e-06
5,PLTP,4.4908524,0.20610157,7.093878563814868e-06,1.011255029309779e-05
5,STK11,4.2423563,0.16711606,2.211849683666197e-05,3.143507580725595e-05
5,PLAGL2,3.8147247,0.364493,0.00013633479395021455,0.00019201507015810998
5,MMP1,3.7428699,0.27547514,0.00018193041212180352,0.00025319098897663456
5,ZBTB12,3.4083364,0.8811885,0.0006536024096984171,0.0008963144156390574
5,AIRE,2.9798968,1.0760987,0.002883454240749938,0.0038860345945739105
5,MIER1,2.9322035,0.08523643,0.003365661861866512,0.004522909493453852
5,COL1A1,2.57372,0.1239045,0.010061168920942594,0.013143978339615812
5,IL6,2.52794,0.48039857,0.011473393942247896,0.014864700991475865
5,CELSR3,2.3769786,1.0708061,0.017455103879952426,0.02230638615721441
5,RPA3,2.3444726,0.2635924,0.01905401106855436,0.02428350867160868
5,GSDMB,2.2076058,0.13220577,0.027271753951831137,0.0344756134862771
5,AP4B1,2.1949651,0.2531417,0.028166092140380156,0.03551047638128573
5,SP110,2.1104176,0.08480632,0.0348223988917159,0.04343538585163499
5,STAT4,1.9700867,0.1273666,0.04882843377463086,0.06058342709074569
5,SPHK2,1.9485083,0.39744514,0.05135418237080579,0.06338187245238924
5,GPX4,1.9187322,0.33291718,0.055018244373184394,0.06754857751576827
5,MAST3,1.8597407,0.12628917,0.06292222397099535,0.0766507092010307
5,JAML,1.8311044,0.07850008,0.06708495793748331,0.0815099618463204
5,RSL1D1,1.6670477,-0.010449087,0.09550491460747844,0.11514602815143286
5,BMP5,1.4056987,0.3461241,0.1598136102763078,0.18879743884027295
5,HOXA1,1.3795598,0.5733182,0.16772222263383074,0.19714717397309928
5,IDO1,1.2847027,-0.038423583,0.19889618891132088,0.2319737907408668
5,CCDC71,1.1799589,0.22318082,0.238016556981257,0.27562904993631987
5,BECN1,1.0337716,0.035603143,0.3012429101928028,0.34375407513485284
5,CCL25,0.9629594,0.16284247,0.33556790516742496,0.3810686380714826
5,CXCL9,0.84577847,0.036171496,0.39767633894893817,0.44726667378189927
5,C5orf30,0.80658436,0.17441212,0.41990600431523195,0.4700141193886487
5,RABEP1,0.7525976,0.045487557,0.45169176578028547,0.5031910644915769
5,STAT3,0.68539816,-0.09516046,0.49309269561895164,0.5441422923418548
5,RIPK3,0.6298493,0.27856624,0.5287931815157816,0.5789254772866885
5,APOC1,0.52563184,0.38448036,0.5991440321128415,0.6459736805998223
5,FOSL1,0.4819294,0.35994744,0.6298560979215726,0.677528692489031
5,IL21,0.46318683,0.4285144,0.6432304649709488,0.6903320093166476
5,CXCR4,0.45597297,-0.018107964,0.6484094106874438,0.694301400941578
5,HBG2,0.42035848,0.669498,0.6742235991989008,0.7202981048389168
5,TBX21,0.3009759,0.66040576,0.763432871988911,0.7995726997284441
5,TYROBP,0.23221743,0.022910908,0.8163691346774914,0.8482903612865178
5,IL22,0.13381891,0.21412514,0.8935457746145222,0.915006480991727
5,CCL8,0.09673088,0.08106175,0.9229401150011466,0.9430477427789493
5,IL13,0.014891619,0.1456255,0.9881186462108151,0.9944799250490822
5,BEST4,0.0022717754,0.0690539,0.9981873871293777,0.99987780653526
5,HOXA6,-0.0001531468,0.14709695,0.99987780653526,0.99987780653526
5,LTA,-0.008258436,-0.05821117,0.9934107961889026,0.9976652321468851
5,CMC1,-0.026259298,0.08729022,0.9790505199610174,0.9874724599176713
5,IL4,-0.038872883,-0.085713536,0.9689917373060309,0.9794334586132081
5,HSD11B1,-0.049524162,0.03835997,0.9605015811690187,0.9729486858925913
5,TOP2A,-0.05682739,0.013213148,0.9546826966900344,0.9691475860338228
5,RETN,-0.0602196,-0.60989106,0.95198073599681,0.9685010090726766
5,CSF2,-0.08814288,-0.38936836,0.9297631184793954,0.9479541360148619
5,IFNG,-0.16137384,-0.15929337,0.8717989681332288,0.8946908447581713
5,ZGLP1,-0.19823322,-0.1395475,0.8428625939459322,0.8668915714049171
5,CSF3,-0.20660192,-0.5928488,0.8363207573208981,0.8620537037000026
5,PRND,-0.21332327,-0.13400988,0.8310748249879105,0.858533244315705
5,IL23R,-0.21562478,-0.16307904,0.8292802430105606,0.858533244315705
5,HAS1,-0.23070744,-0.535165,0.8175420965916973,0.8482903612865178
5,HOXA11,-0.2492116,-0.6557651,0.8031971086020605,0.837109875409703
5,LGR5,-0.2670447,-0.3472938,0.7894347512041191,0.8245988826608727
5,CLEC9A,-0.3005326,-0.19453025,0.7637709370540362,0.7995726997284441
5,ZBTB46,-0.30501762,-0.08430661,0.7603527355590669,0.7995637510699605
5,TMEM217,-0.3194581,-0.27248478,0.749379153910355,0.7897951082785539
5,SUCNR1,-0.31946665,-0.10396489,0.749372666026741,0.7897951082785539
5,BEST2,-0.33792642,-1.366698,0.7354186314219714,0.7785808987289042
5,IL10,-0.3445842,-0.17053857,0.7304069811287528,0.77502460214793
5,CD7,-0.3570246,-1.4588183,0.7210733924745005,0.7668558300919291
5,IRGM,-0.36352918,-0.8181584,0.7162096201238956,0.7634143450866069
5,SOCS3,-0.57004595,-0.7269886,0.568646517625238,0.6145051077563055
5,IL11,-0.57364917,-0.534111,0.5662052269661956,0.6132800264368262
5,ZNF513,-0.5865978,0.0072058886,0.5574738561196251,0.6052204595372781
5,KLRC1,-0.60487974,-0.20285712,0.5452589123346596,0.5933327839558129
5,GNLY,-0.6101826,-0.254002,0.5417408487217852,0.5908754838384122
5,LRP3,-0.6286928,-0.6888229,0.5295501700554144,0.5789254772866885
5,PITX1,-0.6437502,-0.12325464,0.5197374529656449,0.5708591696507903
5,TMEM91,-0.66941255,-0.07096336,0.5032323334609876,0.5540280854300544
5,HSPB1,-0.68968785,-1.435513,0.4903905083904697,0.5424366708375714
5,PCLAF,-0.7330919,-0.21648207,0.46350240315108093,0.5139069198058084
5,ATG7,-0.7461452,-0.0031211597,0.4555797184157925,0.5063196396611532
5,TK1,-0.7882235,-0.2614085,0.43056599326279454,0.48079869247678725
5,ANOS1,-0.8277845,-0.436069,0.4077925528536117,0.45754714662283225
5,HOXA10,-0.87639636,-0.2604041,0.3808145821566149,0.42933182459483743
5,LINC00682,-0.9055656,-0.7261024,0.36516581324277675,0.4126813648454513
5,PPP1R14B,-0.92948836,0.0023459417,0.3526360590061579,0.39948384462291797
5,H2AFX,-0.97489774,-0.06790704,0.3296109840790493,0.3752125037210537
