leiden_res1pt5_dist0_npc50,names,scores,logfoldchanges,pvals,pvals_adj
11,NET1,-6.9263206,-1.3021158,4.3192786121042306e-12,1.1254120383760467e-11
11,LY9,-7.1181555,-0.7498064,1.0938106897323298e-12,2.8659062205835903e-12
11,HOXA3,-7.122758,-0.8524696,1.0578848400178024e-12,2.7873482582491532e-12
11,DUT,-7.145751,-0.36248013,8.950503503968738e-13,2.3716305894696826e-12
11,STAT4,-7.1514006,-1.3226683,8.58969944792077e-13,2.288959682428887e-12
11,MT1E,-7.1884933,-1.1221387,6.551030820930053e-13,1.755676260009254e-12
11,SLC25A28,-7.5625124,-0.48621845,3.953574047530147e-14,1.0780385048207203e-13
11,STAT5B,-7.5659657,-0.38602093,3.8499412404581564e-14,1.0559195565934945e-13
11,CYLD,-7.608179,-0.6187728,2.7798430317443804e-14,7.669096364047733e-14
11,HIPK1,-7.658412,-0.42628574,1.882462780315151e-14,5.224112686200035e-14
11,TET2,-7.692891,-0.5072127,1.438468735952565e-14,4.015725221200911e-14
11,PODXL,-7.7910247,-1.404265,6.646785517928708e-15,1.8666721005440503e-14
11,IL1B,-7.830063,-2.6977959,4.876263076687088e-15,1.3776911945579786e-14
11,CCL19,-8.24283,-3.031505,1.681841436721548e-16,4.809656303795159e-16
11,LRRK2,-8.395848,-0.9418283,4.6254441180646074e-17,1.3390946243038896e-16
11,LYVE1,-8.444712,-1.0920142,3.047970258347648e-17,8.878869883012714e-17
11,TPD52L1,-8.513897,-1.9921783,1.6818356132199775e-17,4.992284193671959e-17
11,TAP1,-8.544966,-0.37175497,1.2857466524369113e-17,3.84086101906313e-17
11,CRYZL1,-8.547084,-0.43315178,1.262379326702966e-17,3.795230155280071e-17
11,CDC42SE2,-8.65207,-0.665686,5.0573384887029584e-18,1.530252742710766e-17
11,CAMTA1,-8.815537,-0.82857865,1.1911264404409436e-18,3.65123072265884e-18
11,EFCAB14,-9.02787,-0.43458417,1.7504510630276634e-19,5.509809050738081e-19
11,HHEX,-9.239847,-1.4414984,2.4685043776194336e-20,7.875704442881049e-20
11,TSPAN14,-9.325046,-0.57297933,1.109362824030823e-20,3.563638112811342e-20
11,SNX3,-9.841833,-0.3982946,7.434354052675481e-23,2.438260175318042e-22
11,TMEM50B,-9.8491955,-0.5439064,6.909512078398475e-23,2.2820853273020315e-22
11,STAT5A,-9.965399,-0.75855887,2.160047653404757e-23,7.184839357778943e-23
11,LPP,-9.966465,-0.52625704,2.136995239787748e-23,7.158934053288956e-23
11,CSRP2,-10.030134,-1.0632653,1.123641836403096e-23,3.7912807285831084e-23
11,HMGB1,-10.06323,-0.39817196,8.031974284910688e-24,2.729707202625444e-23
11,RGS5,-10.139653,-0.45706895,3.684038282569074e-24,1.2611780689962743e-23
11,TLE1,-10.499022,-0.5527035,8.728027307286377e-26,3.0321813386054154e-25
11,CD69,-10.640653,-2.3461883,1.9277446037085626e-26,6.797836234130195e-26
11,IL10RA,-10.673332,-0.6718921,1.3567144560736595e-26,4.820447574988987e-26
11,XIAP,-10.892848,-0.61516607,1.246797849832755e-27,4.4637266532180315e-27
11,DLC1,-11.019264,-0.5963108,3.08571562298341e-28,1.1132312516763225e-27
11,PTPN1,-11.18882,-0.5772318,4.6254926048638743e-29,1.694809399750904e-28
11,ASH1L,-11.390449,-0.49382216,4.665822546330822e-30,1.736722836689806e-29
11,CD3E,-11.7091675,-1.3240197,1.1439743379351632e-31,4.361983451151151e-31
11,HSP90AA1,-11.810332,-0.4938326,3.451961929585249e-32,1.3270247089962966e-31
11,NACC2,-12.125676,-0.92278504,7.721981453878042e-34,3.0180077515573347e-33
11,PTPN2,-12.291476,-0.6823393,1.0065135624357993e-34,3.966847569599914e-34
11,LTB,-12.344559,-1.6005496,5.211942676728464e-35,2.0715263689708894e-34
11,RSL1D1,-12.443792,-0.5854891,1.51152598326068e-35,6.059022958540675e-35
11,SKAP2,-12.44402,-0.9264453,1.5072223464098417e-35,6.059022958540675e-35
11,RSBN1,-12.489252,-0.7341867,8.545354978975572e-36,3.485018682730038e-35
11,FLNA,-12.549681,0.20921914,3.991140652125636e-36,1.641969268286775e-35
11,NFIX,-12.595853,-1.1358647,2.2254192345163733e-36,9.236474522019285e-36
11,TAGAP,-12.776856,-1.4064457,2.20816698850162e-37,9.330002861326665e-37
11,NFKBIA,-12.839306,-0.66812,9.875548089573685e-38,4.210574594554598e-37
11,IFNGR1,-13.177414,-0.5958163,1.18378803656779e-39,5.237703671229184e-39
11,IKZF3,-13.709869,-1.4345355,8.861709321096808e-43,4.0746486976415716e-42
11,ETS1,-14.323543,-0.5491008,1.559657794987902e-46,7.242371345042833e-46
11,SP140L,-14.409133,-0.81402725,4.53368660337533e-47,2.12629901698303e-46
11,S100B,-14.8402405,-1.7043544,8.046709633673704e-50,3.8906255857659454e-49
11,ARHGDIB,-14.933475,-0.4960132,1.9958987666523705e-50,9.750797099582936e-50
11,NFATC1,-15.07762,-1.2416233,2.2731775609448105e-51,1.122231869561175e-50
11,ADAM15,-15.238796,-1.4181577,1.9543917663518708e-52,1.007263448812118e-51
11,PELI1,-16.26183,-1.0013417,1.841576232562635e-59,9.596658367465286e-59
11,CD52,-16.387346,-1.9622481,2.3550658753984825e-60,1.2410403320920092e-59
11,BCL2,-16.989641,-1.7028359,9.798743590465148e-65,5.343733423172272e-64
11,ATP6V0A1,-17.050367,-1.3245071,3.4734670918315073e-65,1.9165365483164435e-64
11,TCF7,-17.066557,-2.0471091,2.632780080412979e-65,1.4699688782305799e-64
11,CXCR4,-17.086668,-1.5605837,1.8653130058941776e-65,1.0540142165835775e-64
11,KCNN3,-17.294668,-1.3566788,5.15990473076346e-67,2.9876485416395836e-66
11,SP110,-17.373468,-0.9388405,1.310569979835747e-67,7.683216506787067e-67
11,BANK1,-17.416437,-2.2397633,6.191444943229731e-68,3.67568060553765e-67
11,UACA,-17.473848,-0.9611303,2.2667315876293126e-68,1.3629450187155738e-67
11,INPP5D,-17.531023,-0.9259692,8.306227379819587e-69,5.059247585890112e-68
11,CTSH,-17.801098,-0.7983714,6.9297074251820304e-71,4.276358924224174e-70
11,NR4A1,-18.727465,-2.9747884,2.956683587117106e-78,1.9259508366082256e-77
11,NACA,-18.950369,-0.1773155,4.384927749628335e-80,2.8965226965854775e-79
11,LNPEP,-19.222717,-0.85149145,2.3892075877262524e-82,1.6007690837765893e-81
11,AQP1,-19.2267,-1.1384583,2.2126588178698336e-82,1.5039666457694957e-81
11,GPR183,-19.238823,-1.5892504,1.7514273299526156e-82,1.2079697319820246e-81
11,WSB1,-19.648918,-0.7986356,5.905822718481759e-86,4.1340759029372314e-85
11,SETD3,-20.404467,-1.0879172,1.5261624991340395e-92,1.1011849416828685e-91
11,RAMP1,-20.415,-2.188516,1.2303108288336307e-92,9.01587154254645e-92
11,SORBS2,-20.766947,-2.716159,8.616432982274569e-96,6.624765686371759e-95
11,CD34,-21.005816,-1.6007553,5.802895521466089e-98,4.612810168758637e-97
11,ELF1,-21.301975,-1.0466406,1.0883594894670322e-100,8.955098255439265e-100
11,SP100,-21.403269,-1.0234755,1.2456014588576096e-101,1.0431912217932481e-100
11,BIRC3,-21.773218,-1.0540825,4.1634361803077524e-105,3.616021423267289e-104
11,RNASE1,-22.042496,-1.4618989,1.1274700478663222e-107,9.977046272628399e-107
11,IRF2BP2,-23.091816,-0.7929409,5.595283966445613e-118,5.355486082169373e-117
11,HSPA1B,-25.364311,-1.241865,6.248011059363647e-142,6.65981178827625e-141
11,CSRP1,-25.485582,-0.6605212,2.8485035020912936e-143,3.1068561453042247e-142
11,ITPKB,-27.316967,-1.8661494,2.667120282647332e-164,3.0509253964917044e-163
11,HMGB2,-27.762466,-1.3233004,1.232224003242708e-169,1.4447826438020752e-168
11,HSPA1A,-29.336927,-1.4233829,3.5082824097003205e-189,4.70109842899843e-188
11,ACTG2,-29.947334,-0.62467057,4.766093841484706e-197,6.574405916636257e-196
11,IL33,-30.167522,-2.5545187,6.319639446873696e-200,8.981548183587161e-199
11,ZFP36,-31.41461,-1.1755261,1.2781777285633294e-216,1.933759208697424e-215
11,JAM2,-31.857807,-2.8464315,1.026244363788483e-222,1.604362022055995e-221
11,CNN1,-32.868904,-1.8842319,6.116908344475384e-237,1.0625296346514648e-235
11,MYH11,-32.995087,-1.6855718,9.552937974062779e-239,1.7232030422444012e-237
11,CD44,-35.86766,-1.5776939,9.757347211212764e-282,1.8304783368235145e-280
11,DES,-37.107826,-2.1263068,2.101007511629362e-301,4.4789660134280486e-300
11,DUSP1,-37.64486,-1.6380036,3.9708159482883e-310,8.8681556178439e-309
11,PLN,-38.154736,-2.607306,0.0,0.0
11,FOXP1,-40.28944,-1.727755,0.0,0.0
11,GREM1,-73.58734,-4.676063,0.0,0.0
12,LYZ,124.87994,5.4460225,0.0,0.0
12,AIF1,117.974174,5.570609,0.0,0.0
12,FCER1G,103.05568,5.199774,0.0,0.0
12,CD163,102.58793,5.576778,0.0,0.0
12,MAFB,101.46039,5.0059867,0.0,0.0
12,JAML,99.66295,5.631951,0.0,0.0
12,CD4,97.74388,4.8028016,0.0,0.0
12,CSF1R,94.695724,5.2377734,0.0,0.0
12,SPI1,84.25286,4.2848105,0.0,0.0
12,FCGRT,80.02462,3.4590578,0.0,0.0
12,MRC1,77.57639,4.5307083,0.0,0.0
12,IL10RA,75.688835,3.8196297,0.0,0.0
12,RNASET2,74.91563,3.246536,0.0,0.0
12,HCK,70.54436,4.2338343,0.0,0.0
12,NAIP,68.76675,3.11358,0.0,0.0
12,CTSH,66.407486,2.8631032,0.0,0.0
12,CD14,65.85865,3.8544352,0.0,0.0
12,ARHGDIB,60.246063,2.7167912,0.0,0.0
12,IFNGR1,57.458725,2.4566932,0.0,0.0
12,MAF,50.39058,2.2300613,0.0,0.0
12,TYROBP,49.74478,3.866932,0.0,0.0
12,APOE,49.089546,3.0977066,0.0,0.0
12,SERPINA1,48.264694,2.6381156,0.0,0.0
12,ADAMDEC1,48.071613,3.020759,0.0,0.0
12,CSF2RA,44.303547,3.5647745,0.0,0.0
12,IRF8,42.595856,2.235175,0.0,0.0
12,DAB2,41.187878,2.14649,0.0,0.0
12,INPP5D,41.0942,2.057239,0.0,0.0
12,MYD88,38.650124,1.90936,0.0,0.0
12,CLEC4A,38.61752,3.0549142,0.0,0.0
12,CAT,38.53946,1.5087596,0.0,0.0
12,LGALS9,38.28755,2.3460243,0.0,0.0
12,NADK,36.62365,1.6500902,1.2024435104376952e-293,1.2532133475450645e-292
12,PLTP,36.59304,2.1454973,3.690143312815221e-293,3.7623417689355185e-292
12,TGFB1,36.02738,1.7881864,3.118178367084737e-284,3.1115439450271097e-283
12,CEBPB,33.212326,1.6943194,7.1468709266189505e-242,6.840576458335281e-241
12,GPR183,30.620173,1.7912358,6.596383460715939e-206,5.949430467453414e-205
12,S100A9,29.398672,1.9813745,5.710414259201473e-190,4.869425977391801e-189
12,MMP9,29.187355,3.0858164,2.8062367792134436e-187,2.350223302591259e-186
12,IFNAR2,28.63285,1.454835,2.6213587016240224e-180,2.156872335195906e-179
12,ATG7,28.461334,1.723538,3.528340638296353e-178,2.853089240277568e-177
12,RPN1,28.056192,0.9402428,3.356780634962326e-173,2.668356131859883e-172
12,KYNU,27.660637,2.167458,2.0787997865121172e-168,1.6249284997903049e-167
12,PRDM1,27.48562,1.5085717,2.608240780474521e-166,2.0053523377746727e-165
12,ATG3,25.510393,1.120987,1.5116182563470957e-143,1.0906907111181352e-142
12,CCL11,24.547953,1.428331,4.5482048896935094e-133,3.1837434227854566e-132
12,IL10RB,24.375462,1.2416062,3.114381582482e-131,2.148007297329497e-130
12,XBP1,24.127684,1.1173501,1.2808103070915208e-128,8.581429057513191e-128
12,IFNGR2,22.421476,1.2117085,2.4299223657337473e-111,1.5828244299015658e-110
12,IRF1,21.981619,1.097563,4.3178078057482534e-107,2.736556568778285e-106
12,ADAM28,21.705536,1.400189,1.818880437846124e-104,1.1374065671331095e-103
12,TSPAN14,21.265106,1.1994168,2.3894466129616547e-100,1.4745400808934421e-99
12,IRF5,21.015373,2.1587794,4.7449424201162116e-98,2.8901012922526017e-97
12,LST1,20.736296,3.295142,1.630032462459322e-95,9.677028163207875e-95
12,S100A8,20.464806,1.5921032,4.434464891829338e-93,2.5676099188493326e-92
12,TBC1D14,19.887222,1.3316584,5.250340862330867e-88,2.8969527816860903e-87
12,NAMPT,18.86705,0.8186798,2.1285666744539977e-79,1.1344292844533237e-78
12,LACC1,18.041239,1.9864782,9.244943428904416e-73,4.662234911995883e-72
12,TRAFD1,17.894049,1.0261443,1.3122011224352095e-71,6.547046025767163e-71
12,TAP2,17.751358,0.89864224,1.68236095626803e-70,8.3055504051548e-70
12,RPN2,17.64379,0.78808457,1.1358419126885408e-69,5.549061010947142e-69
12,RCN3,16.756636,1.5669637,5.064824921711012e-63,2.3993968568509742e-62
12,APOBR,16.752882,2.029152,5.394783541164525e-63,2.5301534808061624e-62
12,SNX20,15.556001,1.4393957,1.4487201988877825e-54,6.409903521494057e-54
12,ICAM1,14.414631,1.0217562,4.186733500157832e-47,1.7224368522579152e-46
12,TAP1,13.955223,0.7364607,2.9238599445707794e-44,1.172043003421962e-43
12,CSF2RB,13.882054,1.0990462,8.137721027496808e-44,3.234399289742375e-43
12,SNX3,13.589528,0.31705946,4.6204959528267125e-42,1.80584383489644e-41
12,PTPN2,12.942492,0.70232314,2.59089706291124e-38,9.879111565084322e-38
12,ATOX1,12.629134,1.0982805,1.4587515142583688e-36,5.387042993599803e-36
12,CXCL1,12.4769945,1.2110457,9.967874713659601e-36,3.6522915943018383e-35
12,MAN1A1,12.258916,0.5596659,1.5049920171636958e-34,5.429548123459795e-34
12,PLAC8,12.128316,0.78824306,7.477106751298899e-34,2.656638686635745e-33
12,CXCL9,11.946365,1.6572914,6.78276169658553e-33,2.391815966690687e-32
12,PBX2,11.941544,0.47776237,7.187650924837052e-33,2.5156778236929685e-32
12,IDO1,11.877049,1.0896633,1.5576862663491023e-32,5.411517473464659e-32
12,NFKB1,11.787583,0.5223481,4.52334284285233e-32,1.559888083307164e-31
12,CHI3L1,11.145224,1.0058439,7.555433154807707e-29,2.531070106860582e-28
12,PDPN,10.904224,0.75895935,1.1002713973658458e-27,3.633994967356209e-27
12,LRRK2,10.853753,0.9748406,1.9140043643607828e-27,6.2432948705133355e-27
12,FOLR2,10.547372,1.8971697,5.22380022326509e-26,1.689629175662984e-25
12,PLAU,10.432081,1.1264884,1.7696920081914508e-25,5.684832546861578e-25
12,SERBP1,10.319562,0.24991126,5.748484033187523e-25,1.8216479807871272e-24
12,HMGB2,10.161665,0.3969502,2.9401350172576518e-24,9.131942537045288e-24
12,RNASE1,9.83978,0.6144036,7.58770048850295e-23,2.2958913091018603e-22
12,OAS2,9.610713,0.5817735,7.204803495040204e-22,2.1522629548878062e-21
12,CD1C,9.223308,1.4739048,2.880734545908545e-20,8.497261019063569e-20
12,NACA,9.017556,0.29193604,1.923317466375501e-19,5.533962525951595e-19
12,WSB1,8.92394,0.23921232,4.499881642002803e-19,1.2713521024694667e-18
12,SP110,8.74296,0.4750785,2.270806748639053e-18,6.339335506617356e-18
12,IL1R2,8.536402,1.1857135,1.3846615978663046e-17,3.775617961623819e-17
12,F3,8.366488,0.64580274,5.936092581844019e-17,1.6000157591292213e-16
12,MTHFD2,8.208588,0.6760184,2.238060264309215e-16,5.963921954323987e-16
12,TP53,8.177752,0.4198314,2.891901261912842e-16,7.577104423671078e-16
12,UQCRC1,7.9601407,0.32969305,1.7184377639671513e-15,4.428281930223044e-15
12,SNX17,7.8212056,0.33879483,5.2319891901316295e-15,1.3263799622549915e-14
12,IRF2BP2,7.7040687,0.21205612,1.3180120286876037e-14,3.2880193694387565e-14
12,SUCNR1,7.6366954,2.5679483,2.2286827044778937e-14,5.5013273073691165e-14
12,FOS,7.373729,0.59893167,1.659200006475798e-13,4.031941984648442e-13
12,MMP19,7.274255,0.97906256,3.4833807096619407e-13,8.377977194007437e-13
12,OAS1,7.0441346,0.48559418,1.8661743681081703e-12,4.4203827204178376e-12
12,PTGER4,6.9179997,0.591877,4.580658345127281e-12,1.0741643819323474e-11
12,TNFRSF9,6.8579073,1.5949539,6.9876692789598075e-12,1.6304561650906218e-11
12,SQSTM1,6.8120804,0.15928543,9.619727042337596e-12,2.2334910806219467e-11
12,PFKFB4,6.695096,1.3363951,2.155301896684548e-11,4.9550813212992794e-11
12,SBNO2,6.611236,0.5410547,3.811238063170795e-11,8.719369032327331e-11
12,LYVE1,6.17898,0.6162799,6.451709470506077e-10,1.4547364142631489e-09
12,NOD2,6.117937,1.0929307,9.479451504589195e-10,2.127207060120733e-09
12,HHEX,5.7983503,0.59867245,6.697036917553654e-09,1.4885830873614519e-08
12,BIRC3,5.7830033,0.30577153,7.337869774165972e-09,1.6233306245678494e-08
12,MMP1,5.4760823,0.5694704,4.348450832676957e-08,9.186592074439157e-08
12,CXCL10,5.238756,0.91417474,1.616626158007557e-07,3.3400778330640714e-07
12,TET2,5.15206,0.38103738,2.576402647660419e-07,5.299705446283932e-07
12,VARS,5.00014,0.33598655,5.728859266147278e-07,1.1581185326823594e-06
12,SP140L,4.939175,0.29279256,7.845381804228037e-07,1.5724290881123714e-06
12,SNN,4.6936097,0.53917986,2.6842589735783905e-06,5.202138258711839e-06
12,APOC1,4.626567,2.4899967,3.717767359975291e-06,7.1754439992938755e-06
12,ELF1,4.527545,0.24410924,5.967293531910622e-06,1.1376669375878381e-05
12,ERCC1,4.4243736,0.4804826,9.672259819781663e-06,1.81451594219104e-05
12,RUNX3,4.4014206,0.7186115,1.0754436230393524e-05,2.009494259782694e-05
12,IL10,4.0941367,1.9969939,4.237442364621673e-05,7.643694111567557e-05
12,BMP5,4.054397,1.1605434,5.0263736084440846e-05,8.963381073613215e-05
12,TNIP1,3.850123,0.19181626,0.00011805859109607256,0.0002058344952567213
12,IL6ST,3.6929982,0.16412911,0.00022162560607878797,0.0003821412104814396
12,ABCA7,3.650099,0.3526263,0.0002621393287026983,0.00044869834000571356
12,SLC39A8,3.4762754,0.24835896,0.0005084298055018322,0.000854672325377632
12,KSR1,3.2351677,0.34643188,0.0012157130739142825,0.0020147329740840937
12,MDM2,3.2035735,0.13749388,0.0013573344963482524,0.0022415136577018675
12,ADM,3.077888,0.32761505,0.0020847329097780608,0.003418670400999687
12,MICB,3.0680563,0.56246066,0.002154559508289285,0.003520865537936149
12,RIPK2,2.9358032,0.21665016,0.003326852228214912,0.005380323086319978
12,CCL2,2.9320295,0.23594746,0.003367546994364104,0.005427421100882354
12,ZFHX3,2.854769,0.28085643,0.004306814129011947,0.006893842411285335
12,PLAUR,2.791869,0.34986693,0.005240457212095268,0.008303292001596893
12,NUB1,2.7391317,0.15136345,0.006160167377307657,0.009695028523346614
12,ITGB5,2.6877632,0.21897042,0.007193236124035883,0.011170952788651751
12,CXCR4,2.6561785,0.14443982,0.007903177136026094,0.012192730515777099
12,LAMP3,2.6427262,0.5018924,0.008224153087342596,0.01264632064906124
12,NXF1,2.6030304,0.15443522,0.009240376917738735,0.01402503810491737
12,METRNL,2.4901338,0.42320257,0.012769502627295959,0.01907291952930511
12,COX8A,2.431544,0.15986434,0.01503462173788796,0.02231404302237169
12,CEBPA,2.3072796,0.68529856,0.02103923630356199,0.030835630707408045
12,PTPN22,2.2747786,0.2146213,0.022919207335624064,0.03348631850594294
12,HHIP,2.2504704,0.81740993,0.024419101108688106,0.03556695161482833
12,ANOS1,2.1838813,1.2978114,0.028970975575681616,0.04167910289875668
12,TNFSF15,2.0460274,0.441509,0.04075366930576793,0.05791960880122776
12,BATF3,1.9603071,0.8801987,0.04995990605255799,0.07036395176771681
12,CD79A,1.8475598,0.12925641,0.0646660462160079,0.08972892211629499
12,PSMB9,1.7858332,0.13007142,0.07412625422511111,0.10195077194010883
12,PTPN1,1.5184474,0.084337056,0.12890165011765095,0.17029541945120646
12,CYLD,1.4412745,0.14708816,0.14950714857700156,0.1964113520521393
12,CREM,1.4300867,0.17379032,0.15269211770456617,0.20003520447888695
12,ATP6V0A1,1.3884066,0.13371481,0.16501327194913706,0.21497562373373688
12,SNRPG,1.3436263,0.052664015,0.17906927375326365,0.2319985894759134
12,PELI1,1.332189,0.07775239,0.182798104628341,0.23552832711728552
12,ESRRA,1.1850402,0.19919331,0.2360015325240299,0.2999585874085908
12,H2AFX,1.0636994,0.26667377,0.2874649314890727,0.3595479603795959
12,KAT2A,1.0602777,0.08418811,0.28901829650982447,0.3595479603795959
12,TRIM56,0.980785,0.08047022,0.32669878502653715,0.40005673675573344
12,RETN,0.9434662,3.5386899,0.34544250755470185,0.42081178193027313
12,CLEC9A,0.87477416,0.586668,0.3816968021427357,0.4613809283632553
12,SNRPD1,0.7653033,0.024709506,0.44409094161480234,0.5299711237082501
12,ZNF513,0.7232912,0.26604426,0.4695009867977836,0.5550712090498904
12,ATF4,0.72271055,-0.064081155,0.46985771853476865,0.5550712090498904
12,MMP11,0.69890517,0.22074288,0.48461128226024575,0.5653798293036201
12,AIRE,0.6567617,0.42335662,0.5113341390440058,0.5921375585472561
12,TK1,0.65054053,0.34498286,0.515343143209904,0.5953101826735099
12,TMEM91,0.6443219,0.29375148,0.5193666909210224,0.59848397553307
12,NFKBIA,0.6179947,0.027514039,0.5365788150638806,0.6110817215808222
12,PCLAF,0.6125664,0.25728044,0.5401630823332031,0.6134055341749933
12,SPHK2,0.5604314,0.20345293,0.5751852137400173,0.6438230674082771
12,ATF6B,0.5330353,0.022042304,0.5940091482167162,0.6601665651981988
12,GPX4,0.34432346,0.14566293,0.730603045829687,0.7968670430095889
12,TOP2A,0.33265173,0.06345369,0.7393971756678026,0.8045876459122957
12,CD52,0.32408938,-0.04755823,0.7458703779726192,0.8097527946045334
12,CCL5,0.27738473,-0.046195067,0.7814847085218863,0.8406337804971667
12,ZBTB46,0.27361962,0.26011366,0.7843769476970153,0.8418141612583528
12,CCL8,0.16667172,0.16388616,0.8676283532642639,0.9002603930994243
12,UNC5B,0.12302508,0.054486487,0.9020872367815388,0.9237530874465976
12,ZGLP1,0.013682269,0.029773278,0.989083469750081,0.989083469750081
12,TSPO,-0.016283663,0.07282307,0.9870080904726326,0.989083469750081
12,HBG2,-0.04803555,-0.1700852,0.9616879095086135,0.9658064872795283
12,ZMIZ1,-0.052471977,0.014394304,0.9581526245082045,0.964320989043665
12,NKG7,-0.053393885,-0.030892229,0.9574180773364184,0.964320989043665
12,TBX21,-0.055958338,-0.19634898,0.9553749964287725,0.964320989043665
12,IL4,-0.063287884,-0.46904022,0.9495372663692304,0.96184228493989
12,NPY,-0.064680696,-0.16794601,0.9484282307106198,0.96184228493989
12,HOXA6,-0.080286734,-1.6214612,0.9360092080146765,0.9522523179151481
12,IL13,-0.08634968,-0.55744356,0.9311884446293671,0.9494073489808112
12,CSF2,-0.09267045,-0.7514943,0.9261653774549651,0.9463432723886245
12,HOXA11,-0.12878612,-0.6456292,0.8975268899542234,0.9210943356422993
12,HAS1,-0.1326611,-0.51317465,0.8944614028644866,0.9199613989987813
12,TNF,-0.13851446,-0.1517375,0.8898338426466392,0.917213345497305
12,IL7R,-0.13946919,-0.1285805,0.889079402028141,0.917213345497305
12,CXCL11,-0.15619195,-0.064755246,0.8758817198709782,0.9068179395573703
12,GNLY,-0.16788676,-0.20894206,0.8666723677206145,0.9002603930994243
12,IFNG,-0.17918314,-0.39350685,0.8577939033854239,0.8940118681950308
12,ZGPAT,-0.18027505,0.020816717,0.8569366368223105,0.8940118681950308
12,IL1B,-0.18550833,-0.4120455,0.852830344929924,0.8928067673485143
12,BEST4,-0.18956655,-0.66631293,0.849648799087246,0.8914659659327032
12,IRGM,-0.19195959,-0.7253728,0.8477738542456196,0.8914659659327032
12,CD7,-0.20061445,-1.4643136,0.8410000575823802,0.8863573640587332
12,TAGAP,-0.20787252,-0.088977754,0.8353285057180869,0.8823627684274387
12,IL22,-0.20844088,-0.47691602,0.8348847408455082,0.8823627684274387
12,BEST2,-0.20906259,-1.3715951,0.834399380091118,0.8823627684274387
12,TMEM217,-0.23387955,-0.4308423,0.8150784911959471,0.8668295065099755
12,IL23R,-0.24019814,-0.42338794,0.8101766614057526,0.8635746686347682
12,GZMB,-0.24471971,-0.18909942,0.8066734598336721,0.8617992087972487
12,CSF3,-0.27112946,-1.9917325,0.7862914732708984,0.8419422396439529
12,LGR5,-0.28478894,-0.7337817,0.7758058541991205,0.8364435531480173
12,ZFP91,-0.3157071,-0.06643237,0.752224835895406,0.8128881291127774
12,IL21,-0.31805137,-0.60590076,0.7504459614187367,0.8128386972410797
12,SNAPC4,-0.37088165,-0.021453323,0.7107256803344741,0.7769938090369892
12,FOSL1,-0.43745112,-0.4994715,0.6617842154942312,0.7251794323990524
12,LRP3,-0.4381587,-0.93299943,0.6612712503695645,0.7251794323990524
12,HSPB1,-0.47665077,-1.9120902,0.6336108268802971,0.6975668493118764
12,IL3RA,-0.50401455,-0.0799613,0.6142511694441997,0.6778442316925404
12,SKAP2,-0.50415826,-0.010261972,0.6141501773472482,0.6778442316925404
12,PRND,-0.5190619,-0.8369235,0.6037175580517202,0.6693700584545078
12,HOXA1,-0.5378651,-0.37280625,0.5906701908123775,0.6580150106674704
12,TMEM88,-0.5453179,-0.8265234,0.5855348942209082,0.6538472985466808
12,PIM1,-0.5663639,-0.03761202,0.571146461100851,0.640831794871529
12,OSM,-0.58558273,-0.77053666,0.5581559702459687,0.6277581535859936
12,STAT5A,-0.5964187,-0.008039798,0.5508955647330689,0.6210817785091569
12,BSN,-0.6011544,-1.012558,0.5477371725051627,0.6190089973612563
12,ZNF365,-0.60913604,-0.63250816,0.5424342766378811,0.6144968013119957
12,SOCS3,-0.6176383,-1.5912455,0.5368137937980784,0.6110817215808222
12,TUBA1B,-0.6214374,-0.037066884,0.5343118835806226,0.6110817215808222
12,PITX1,-0.6223291,-0.31754288,0.5337254809928176,0.6110817215808222
12,LTA,-0.6403071,-1.3510805,0.5219729541825832,0.6000130282147831
12,STAT4,-0.66074854,-0.16473114,0.5087735834557466,0.5906307194077851
12,RIPK3,-0.6814515,-0.4207905,0.49558582811638985,0.5767487677086522
12,IL5RA,-0.7035681,-0.45154083,0.4817017898304029,0.5633868813727156
12,ADO,-0.7043882,-0.017531704,0.48119105577068244,0.5633868813727156
12,MAST3,-0.7167422,-0.08241652,0.47353318463302563,0.5566091819370652
12,SERPINE1,-0.71977204,-0.18221876,0.4716653648256899,0.5558066736262527
12,CDKN2A,-0.7263236,-0.79626155,0.46764039924588874,0.5550712090498904
12,MUC5B,-0.75606906,-1.5410179,0.44960778270467217,0.5351930205291656
12,HOXA13,-0.77731025,-1.1426266,0.4369757582167261,0.5228102821521544
12,IL11,-0.79397076,-1.5339603,0.42721244164996797,0.5124364069919053
12,EGR2,-0.801857,-0.47895026,0.42263567335801366,0.5082464892433549
12,CCL19,-0.8435572,-0.20489103,0.3989168988659543,0.48095636392836133
12,RASGRP1,-0.9152688,-0.2230128,0.3600505445328397,0.43634032399457834
12,MATK,-0.93113637,-0.7157788,0.3517830305985846,0.4274254957272958
12,GPIHBP1,-0.95498717,-3.4608247,0.3395841888854283,0.4147525640293382
12,IL34,-0.98474497,-0.24280801,0.3247493540418198,0.39871059436024475
12,CA2,-0.9947124,-0.2273086,0.31987616708917066,0.3937583264168531
12,RORC,-0.99543655,-0.5795573,0.3195240021138719,0.3937583264168531
12,CELSR3,-1.0303763,-1.2746183,0.30283340116624413,0.37474634603421764
12,ZBTB12,-1.0424439,-0.4250323,0.29720590840334615,0.36875547894489247
12,LINC00682,-1.0611501,-1.9637797,0.2886217222197377,0.3595479603795959
12,ZNF300,-1.0625035,-0.7408529,0.2880071696902472,0.3595479603795959
